id	tweet	subtask_a
19245	Sezonun ilk maçı ✅   Hava güzel ✅   Saat güzel ✅   Beşiktaş güzel ✅   Bütün yaz çok özledik yazanlar, alın size fırsat.   Tek bir koltuk boş kalmamalı 👍    #OmuzOmuzaVodafoneParka	NOT
21413	@USER @USER Gölge gibi birşeydi 😂 evet bazen karakterlere çok anlam yüklüyorum, üzgünüm	NOT
22995	İhanet ettin sen bana , ama salağım işte ben hala kendi kendime yenemedim ıçimdeki savaşı. Kızım adam seninle konuşurken,manita yapmış üstüne bir de fotoğraf paylaşmış hala ne düşünüyorsun?	NOT
30520	@USER Vallahi saçlar süper 😍 niye hırka çıkmamış biliyor musun mont uzun eski montu değil:))	NOT
21257	aldatılıp affeden gel bi kere daha ağzıma sıç ben gavatım zaten mantığıyla affetmiştir	OFF
34081	@USER Nasıl farkı yok Atatürk peygamber miydi	NOT
22880	zamanım olunca Between Calmness and Passion filmini izlemek istiyorum buraya yazayım da unutmayayım sonra, siz de izleyin belki hoşunuza kaçar	NOT
20972	Aşırı eğlenceli bi gecenin sonuna geldik ben baya mutlu uyuyacağım siz de öyle uyuyun iyi geceler	NOT
24967	GüzelKızlar TwitarttirComda yumru top şu yüzden değneklemek onunki	NOT
17424	320 olmuşum çok teşeke şu sorup cevap etkinliğine 6 kişi evet demiş az kişi olduğu için 10 soru cevap yapıp bırakçam saygılar , muah	NOT
10698	Yaw şu tag açıp Soner Yalçına sallayanların kaçı programı izledi bence izlemedi bile adam doğruları konuştu sen gsli falan diyorsun ya kaç tane FBli dediğin gazeteci böyle konuşabildi istisnalar hariç..	NOT
21126	Kardesim yok sevgilisi bizde sanki kız beni görmeye geldi sevgili gerizekalı kardesim nerdeysen dön evine gel lütfen evine dön.	OFF
40519	Uzun süre sonra Facebook’a girdim. Tespitim şu şekilde; Facebook beni benden daha iyi tanıyor. Hayatımda sadece bir kere  gördüğüm insanları dahi bana arkadaş tavsiyesi olarak sunuyor.	NOT
21506	@USER Aynı gün açmışız :) @USER’dan sonra duymuştum ama seni 🤪	NOT
25699	Boşver ya biri gider biri gelir senin için...	NOT
28894	@USER @USER Çember daralıyor ,yedikleri hurmalar tırmalıyacak belli	OFF
18937	@USER Bıktım ben bu ülkedeki cahil sürüsü adına utanç duymaktan. Bunları karantinaya alacaksın başka türlüsü çözüm değil.	OFF
19882	@USER Maalesef seçimden önce evet ama sonra hayır ince içinde aynı dusuncedeyim	NOT
29852	Çok sevdiğim bir abimin bir sözü vardır " istediğin kadar kalabalık ol oğlum kafanı yastığa koyduğunda kendinden başka kimsen yok"	NOT
41963	@USER O kanalın sahibi o kadar çuval dolusu rüşvet dağıtmasa belki gücün yeterdi ancak acıyorum size    Peşinde imiş vay vay vay kimin gazını alıyorsun? Başkanların vekili?	OFF
38618	@USER Bizim köyde de var bundan alaca diyoz biz ineğe	NOT
17419	Sokağa şemsiye almadan çıkamaz olduk..   5 dakika arayla yağmur,güneş.   Yağmur,güneş....   Ne kadar sürecek böyle ?	NOT
33551	Serdaroğlu bir süredir yepyeni bir siyasi harekete öncülük ediyor. @USER    “Çoban Ateşi” adını verdikleri bu hareket yakın bir gelecekte somut biçimde ortaya çıkacak.@can_atakli_	NOT
38880	Bende diyorum gözüm neden ağrıyor telefona bakmaktan bir de twitterı beyaz planda kullanıyordum dmxnxmc	NOT
43830	@USER O zaman iyi ki hiç sevgilim olmadı diyorum 😂😂	NOT
31602	@USER İlah mı silah mı bilmem ama o berberse biz bu zamana kadar nereye gittik aq 😂	OFF
33115	@USER Şu biipi bırakır kısın artık	NOT
16502	@USER doğum günün kutlu olsun kral 💛❤🎈	NOT
10877	@USER #SenAnlatKaradeniz 'de selfie zamanı n.n#AnlatKaradeniz @USER @USER.twitter.com/7w2hGlPwKk	NOT
25343	Canın  görevi onlara nasihat etmek, kul olduklarını unutturmamaktı.    Ama bir  zaman sonra nebilerini dinlemez oldular, dalalete, sapkınlığa düştüler  ve yeryüzünde bozgunculuğa başladılar.	NOT
25675	Devamlı olarak silahı sıkanlar değil, sıktıranlar önemlidir!	NOT
16658	Yağmur yağdığında herkes ıslanmamak için bir yerlere koşarak kaçışıyor oysaki bir yerde okumuştum koşarken daha çok ıslanırmışız	NOT
36465	@USER @USER Bende inanabilirmiyim çok ittiyacım var bişilere inanmaya ndnc	NOT
27368	@USER Ikisinde de ruh hali farklı	NOT
18994	@USER Abi Ömer bey bile dedi bu başka agresif diye, benim kızım ne derse o oluyor, buldu benim gibi saftiriği :) 😁 😀 🤣 😂	NOT
37866	#malatyamasaj #malatyamasör #Malatya seans bilgisi ve randevu için mesaj bırakabilirsiniz.	NOT
44690	@USER @USER Sen her yerden çıkmaya başladın ;(	NOT
23499	lise beden eğitimi hocası geldi aklıma.. bunların hep kızlarla arası iyiydi sabaha kadar tokatlamak isterdim hep	NOT
25293	@USER @USER valla 1.00 dan bu yüzden satmadım da inşallah pişman olmayız satmadığımıza 0.90 ortalamam	NOT
28671	harika dans ediyorsun umudum,başarılarının devam etmesi dileğiyle...   I purple u Hobi💜   #HopeOnTheStreet @USER	NOT
31069	Rüyamda kırgın çiçekler songülü gördüm sjsjsjsjsjsn 😂	NOT
32474	O kadar yüksekten bakamadığım için bi süre gözümü kapadım arkadaşlarım bayıldı sanmış :Dd:Dd:::dddd	NOT
33925	keşke sadece anime izlesem ve lol oynasam	NOT
14002	Ben benden bile gittim,bir senden gitmedim.	NOT
40074	Erkek kankayla dertleşmek çok güzel be	NOT
34694	Turan birliğinin önündeki en büyük sorun Lehçe ve alfabe farklılıklarıdır. Karşımızdakinin konuşmasını anlayamazsak kardeşimin başka milletlerden ne farkı kalır. Orta asyaya Türk flmleri oynatan Tv ler kurulsa çok iyi olur. Türkiyeyi araplaştırmaya çalışanlardan böyle bir girişim	NOT
22675	@USER Balık bilmez ise Halik bilir!	NOT
10473	@USER @USER Hiç unutmam bir yaz akşamı abimle ranzada yatarken bana anlatmıştı galatasarayı. Uefa kupasını, hagiyi, popescuyu. O gün galatasaraylı oldum ve hiç bırakmadım. Şimdi 21 yaşındayım, ilk kombinemi aldım nasipse ömrümün sonuna gideceğim maçlara. Çocuklarıma torunlarımada aşılayacağı	NOT
42909	@USER Tıp okuyosun boş çar olma ihtimalin 0 sjsjsjsjsjjsj	NOT
18054	@USER İşte bu. Bütün babalar toplanmış. Keşke bu twitin alnı olsaydı da öpseydim :))	NOT
15615	bi insanın kalbi defalarca gücenebilir başkalarına, ama bi kere kırılır bazılarına	NOT
42256	@USER @USER @USER İzmir bb öncülük yapar ve dikim yapılır ancak şu anda dikim yapılamaz zaten. Alanın hazırlanması bile en az iki yıl sürecektir. Alınması gereken ders ege belediyelerin kendi yangın uçaklarının olması gereğidir.	NOT
33824	@USER 0 aldım. Ama bu evlenilmeyecek biri olduğum anlamına gelmez.	NOT
12012	@USER Konu hakkındaki şikayetlerinizi paylaşmış olduğumuz link veya 444 1 788 numaralı Çağrı Merkezimiz üzerinden iletmeniz halinde gerekli incelemeler yapılarak tarafınıza en kısa sürede dönüş sağlanacaktır.	NOT
18997	yaz kış farketmiyor biz hep sıkılıyoruz	NOT
30349	Herkesin we are here albümleri gelmiş nereye baksam we are here görüyorum bir benimki ki gelmedi bakın delirmeme son 1	NOT
25250	@USER dogru kızım unutmusum onu canım anan	NOT
20772	Ates gelip size neden yandin diye sorabilir bu hayat boyledir	NOT
37504	#TürkiyeSeninleCananBaşkan diyenlerle değilim benim için o domuz yiyenin karısı terör örgütü destekcisi	OFF
46056	Hiç kimse, duymak istemeyen birisi kadar sağır olamaz. Shakespeare	NOT
34133	444 0 542 beni bir sal vodofone günde 30 kez aranmaktan gına geldi artıkk	NOT
39100	3 GÜNLÜK ŞU DÜNYA İÇİN ÇOK FAZLA FIRILDAKLIKLAR YAPIYORSUNUZ, ADAM DEĞİLSİNİZ	OFF
18774	hadi bütü kızlar sütyensiz foto atıp savaşsın	NOT
18390	Batman’da ki en büyük aktivite: Bir kahvede sıkıldıktan sonra sıkılmak için başka bir kahveye gitmek. Sıkılmak fix	NOT
20981	@USER vallahi cinnetim tepemde ya kuzu o kadar stok bolum var .	NOT
32443	Sonra yerel seçimlerde aday ol YSK bir şey demesin seçilince mazbata yok. “Seçime girersin ama seçilmezsin” -> eklensin YSK tüzüğüne	NOT
38729	BİR İNSAN NEDEN ARKADAŞIYLA FOTOĞRAF ÇEKİLİRKEN MUTSUZ OLSUN AQ	OFF
30191	Kimse omuzlarında bir ömür yaşamak için bir hayat daha heba etmeyecek. Bu da benim sana eyvallahım olsun.	NOT
24954	@USER Onun aslı aslan ede napiiin	NOT
32956	Kim görse büyüklük sende kalsın suna bu sefer de sen bi adım at böyle diye diye beni ne hale getirdiniz yapılan her haksızlığa boyun eğer oldum mutlu musunuz	NOT
41046	ağustos bittiği gibi kışa geçsek ne müthiş olur bu ruh sonbaharı kaldıracak halde değil	NOT
35639	Hükmün, namın çağlar boyu devam etsin Sultanım..   565. yıl kutlu olsun #29Mayıs1453	NOT
27966	@USER Baska bir yere gitme ihtimali yok anca kendini yere atar	NOT
16512	@USER @USER Kanka hadi sağdan sağdan yol al	NOT
38328	@USER 3 dakkadır foto açılsın diye uğraşıyorum abi eyvallah	NOT
45422	sena;kendine gel üzülme üzülemezsin bükre    ben; ihiii	NOT
26826	@USER @USER O zaman niye böyle bir ceza veriliyor? Bu habere göre yoluna devam edecek insanlar var. Keşke daha kesin bilgiler olsa.	NOT
33886	Kül olmuşuz zaten, nasıl yandığımızın bir önemi yok.	NOT
46139	çıkmış yine ortaya klavye artistleri	OFF
16225	@USER Senin gibi kardeşlerimizde bizim canımız ❤	NOT
37470	@USER Ayrıca elektrik fiyatı dahada artabilir    Yenilenebilir enerjide yatırımlar durdu    Yani yeni arz olmuyor ama yeni taleoler çok buda fiyatların artması için yeterli bir etken	NOT
34758	@USER Biraz daha odun atın kaynayan kazanın altına	NOT
35541	Ana avrat küfretmeyi bunlaradır kolaylaştıran reyise ve medyamıza teşekkür ederim	OFF
13946	@USER @USER @USER Size bir kere bile sizin konuşma şekliniz dışında yaklaşımda bulunmadım . Sizinle sizin bir başkasına kurduğunuz cümleler ile gelince iyice çirkinleştiniz aslında bunu gösterme çabası içindeydim.	OFF
26454	@USER 2018de aşırı güzel momentlar görürken 2019a skandalla girmek 2019un ne kadar kötü geçeceğinin fragmanı sanırım	NOT
35342	Şimdi kim kalkıp taa beklikdüzüne gidecek :/	NOT
15178	Bir insanı sevmek için bir sebebiniz varsa o sevgi değildir. Sebepsizdir sevgi. Çünküsü yoktur sevginin.	NOT
13095	Deniz çok uzaktaydı,    Ve dokunuyordu yalnızlık..	NOT
15834	Lgs öğrencilerinin sınav yorumlarını okudukça üzülüyorum ülkede mutlu, umutlu olan kesim neredeyse yok	NOT
37068	@USER Yaw arkadaşlar gözünüz mü kör kulağınız mı sağır. Devlet ajansı AA bugün Öcalan ın mektubunu servis etti. Bir oy için neler yapılıyor vicdanen hiç mi bakıyorsunuz anlamıyorum	OFF
27131	Karşı tarafın wp durumunu ,Instagram hikayesini gördüğü an ss alıp kasasına taşıyan platonikler tanıyorum .	NOT
23879	@USER @USER @USER Demekki vali oturuşu böyle mutlu mesut bahtiyar oluyormuş	NOT
25852	Bu adamın psikolojik sorunları var	OFF
17360	@USER Hava almıştır o bozulmuştur yüksek ihtimalle :(	NOT
11952	Evde hakanı sevmiyorum diye linç edildim amk sörvayvırı	OFF
22841	siz nasıl flört falan ediyonuz ya benim bi insana tahammülüm 15 sn	NOT
29346	Mahalle yanıyor , siz saç tarıyorsunuz. #alikoçistifa #enbüyükFenerbahçe	NOT
17223	Seçimde aklımda kalan ve en çok beni güldüren an K.Kılıçdaroğlu’nun “gel bakalım Muharrem” demesiydi.	NOT
34077	Istanbul 'da oturmuyorum ama Sayın Ekrem İmamoğlu 'nu destekliyorum ve diyorum ki;      ŞİMDİ ISTANBUL 'DA OLMAK VARDI ANASINI SATAYIM	NOT
23417	@USER bende diyorum kim bu köepekçi	NOT
33626	yalnız 8 sezon bu savaşı mı bekledik biz	NOT
22696	@USER İyi akşamlar iyi tatiller dilerim abicim	NOT
17366	@USER Sizin kadar espirili,    Sizin kadar mütevazi bir başbakan zor bulunur ..   Geride gerçekten hoş bir seda bıraktınız   SN BAŞBAKANIM    BİNALİ YILDIRIM...👏👏👏  @USER	NOT
34015	millet okula gitcem diye heves eder bizimki gitmicem diye (en vrai jfais la dar mais bende gitmicem c’est mort)	NOT
13716	@USER @USER neyse cihan ben siyaset konusmucam bir abime soz verdim gorusmek uzere	NOT
37626	@USER Bu adam şey değil mi yaa, #Suriye politikası ile bizi #Ortadoğu bataklığına çeken #başbakan.   Yanına da her Milli Bayramda hastalan eski bir #Cumhurbaşkanı nı alacakmış.   Vay ülkemin hali, kimlere kaldık.	NOT
42795	Böyle yemek ismarlayarak terörün beli bükülür tabi.	OFF
35627	@USER Terbiyeni takın sevmeyebilirsin kimse seni zorlamıyor ama saygılı olmak zorundasın eleştiri yaparken bile kaliteli eleştiri yapın terbiyesizlik değil....	OFF
41239	@USER @USER Biz de sosyalmedyanın sesine inanıyoruz.Birşeylerin değişeceğine inanıyoruz. İlker bey Diyarbakır’da hayvanlara karşı yapılan zulme ve katliama değinir misiniz? Biz insanken bu dünyada hakkımıza sahip cıkamıyoruz onlar ne yapsın sesimize ses olun #DiyarbakırdaKatliam  #İşinAslı	NOT
37670	Her şeyi anladım da Malatya   Kayısı şeklinde bankamatik neeee	NOT
30357	@USER Bu güzergahı ve daha fazlasını anlatsn roman;      Leyleklerin Uçuşu / Jean Christophe Grange	NOT
43764	Ölmekten korkmuyorum da ölmenden çok korkuyorum ya	NOT
16778	@USER Kazanacaksan ilk secimde kazanman tabiki en hayırlısı. Böylece halk'in mutlak iradesi ortaya koyulmus olur ve sonrasinda olabilecek tartismalar basladan biter.	NOT
31220	@USER Oluşmuş usta gündüz seanstada sürekli aklıma gelimişti derslerde dediklerin	NOT
12288	Seni bana vazgectiren dünya sana neler yaptırır kim bilir	NOT
34340	@USER Söz salı günü cuma namazından sonra	NOT
29838	Sevgisizliğinize vericek kalp kalmadı bende artık	NOT
38259	Arkadaş bu konuşmaları kim yazıyor bilmiyorum.Bildiğim çok iyi oldukları.Hem güldürüyor hem taşı gediğine koyuyor 👏🏻👏🏻👏🏻👏🏻	NOT
33794	dort mevsim kitliyim sebebi iranliya sovemem  hakkinda ayet olanidir sucu gunahida yoktur	OFF
20801	@USER Gündemden asla düşmemesi gereken yemen gazze,d.türkistan var,açlıktan bakımsızlıktan ölen çocuklar var,tabiki espiri yapıyosunuz anlıyorum ama bunları hiç gundemimizden duşürmeyelim lütfen kiminduası kabul olur bilemeyiz	NOT
35474	Finallere çalışmam gerekirken salçalı makarnaya şarkı sözü yazıyorum grubumuzun adı da Kumandanın Pilleri	NOT
45811	@USER Bende öyle oldum normalde Profile bakan yoktu sjsls	NOT
27600	Beeellki üstümüzdennnn bir kuş geçççeerr	NOT
14895	@USER @USER @USER Klavye delikanlıları  sizi ancak buradan sallarsınız	OFF
19587	@USER Bi de bu işte bi bit yeniği olabilir kandjajxjxjamf yani yeni albüm için falan görmediğimiz şey değil	NOT
10751	Biriyle ilk tanıştığın anı düşünmek ne garip, sende ne yaralar açacağını hayatında ne anlamlara geleceğini bilmeden merhaba demişsin.	NOT
19630	Irak'ta on binlerce Müslüman kadına tecavüz eden Amerikan askerleri ülkelerine sağ salim dönsünler diye dua eden "Ben" olduğum için, yaptırım krizine dair söz söyleme hakkım yok..	OFF
21578	@USER 11 ve 16 yaş mi 🤔🤔🤔 o kadar mide bulandirici ki😔 oksijen kaybısın😏	OFF
17427	Cahil olunca aşağılanmakta oluyo sonuçta seviyeleri yüksek insanlar var. Herkes benim gibi yobazmı.	NOT
17550	ulan neden böyle umursamazsınız ya	NOT
14192	Hayır yani iki resmi yanyana paylaşsan da iki kere ekşın yaşamasak olmuyo dimi kibum bey	NOT
30269	@USER 23 sene oldu mezun olalı. Ama halâ aklımda	NOT
39490	@USER @USER Rakı içmesek imamların,mvekillerinin , dinazor danışmanların maaşı nasıl ödenir?	NOT
16108	@USER Sınırsız galiBa sabahtan beri 70 kişi takip etüm etmeye devam ediyorum hepside damla :D	NOT
22218	Neyse ya ölmedik, hala umudumuz var ✋🏻	NOT
24628	doğa başlı başına bir mucize	NOT
26452	@USER @USER Türklerin avrupaya geldiğinde vatanı işkal altında değildi kardeşim bizler buraya ekmek parası için geldik	NOT
26961	@USER Evet şimdi de bizlere Ak parti döneminde baş örtülü kızlarımızı kitap fuarına alınmadı algısı yapmaya çalışıyorlar uyanık olalım lütfen bu kadın ve bunun gibi paylaşımları incelemeden bizleri aldatmalarına müsaade etmeyelim.!?	OFF
13537	@USER Abi doldu değil afedersin .mna kondu !	OFF
20977	@USER @USER Aslında gerek inceyi tutanlar olsun,gerek KKoğlunu AkP seçmeninden kafa yapısı olarak farkları yok çünkü tabloyu göremiyorlar	OFF
41484	@USER Memleketim diye demiyorum mukemmel güzelliktedir	NOT
32845	Burada YSK üzerine düşen tarihi misyonun farkında olmak durumunda. Eğer olması gereken şekilde hukuki bir karar verirse esas kahramanın kendileri olacağını ve ülkenin kaderini olumlu şekilde değiştirmiş olacaklarını bilmeliler. Tüm ülkenin, dünyanın takdirini kazanacaklarını da..	NOT
37935	@USER Her şeyin gönlünüzce sonuçlanması dileklerimle.   En kısa zamanda sağlıkla sizi aramızda görmek umuduyla.   Yaptıklarınız unutul(a)maz.   Bekliyoruz.   Saygılar...	NOT
10499	"Tek isteğim okulu bitirip beni kimsenin tanımadığı bir yerde yeni bir başlangıç yapmak."	NOT
18851	@USER @USER @USER Valla milli mucadele doneminde gazinin ordusundan jacarken turk koylerini yIkIp insanLarI kILIcdan gecirdikleri icin onlarI pek sevmem ama bu vahsete de dur demek kazIm	NOT
28093	Reynmenin şarkısını hiç dinlemeden ezbere biliyorum. Teşekkürler...	NOT
10611	@USER Helal Olsun Dombili yobazlari güzel kazikliyor vallah	OFF
18056	Takım elbise ile hammallık işine kabul olan ilk insan olmanın haklı gururu içerisindeyim 😎	NOT
13290	9 tl ile ay sonunu nasıl getirebilirim	NOT
15019	Arkadaşlar kimseye katlanamam ben kıyafet değilim iyi günler	NOT
40665	Sürekli kaybettim çünkü iyi kalpli içimdeki gerizekalı.	NOT
17681	Cehalet manzarayı kapatan ağaçlar gibidir ardında ne olduğunu bilirsin fakat bir adım yukarı çıkıp görmek istemezsin..#idamgelsin	OFF
28394	Evet elimizdeki forvet Jerome'un alacağı en az 2-3 maç ceza süresinde Kemal Özdeş efendinin çok güvendiği 10 numaradan bozma forvet Deniz ve sakatlığı olan 96 kg'lık pehlivan Ghilas ile neler yapacağız bakalım... Umarım korkularımızda haklı çıkmayız! @USER	OFF
27625	@USER Birşey derdim ama neyse silivri soğuktur şimdi...	NOT
25519	@USER Sen Türk hava kuvvetleri misin Albay? Bundan tam 8 sene önce bir Güvenlikçi bozuntusu:'Amına koydular senin.' demişti bana Antakya M.Y.O'nda.	OFF
